240.060796573	11.2706410256
240.250504683	11.1388461538
240.261684059	11.1388461538
240.551821586	11.0075641026
240.56301399	11.0075641026
240.752698656	10.8769230769
240.864342363	10.8769230769
241.054012964	10.7097402597
241.065227079	10.7097402597
241.355325716	10.5409210526
241.366552857	10.5409210526
241.556200019	10.4023684211
241.567435843	10.4023684211
241.718160237	10.4023684211
241.868759026	10.2643421053
241.919051824	10.2643421053
242.20915196	10.0958441558
242.220387907	10.0958441558
242.410033135	9.92961538462
242.521722431	9.92961538462
242.711353599	9.79923076923
242.722611249	9.79923076923
243.012672507	9.66884615385
243.023943178	9.66884615385
243.213550914	9.53820512821
243.224830266	9.53820512821
243.514867227	9.40730769231
243.5261596	9.40730769231
243.715743905	9.27628205128
243.827487376	9.27628205128
244.017057625	9.14051282051
244.028371696	9.14051282051
244.318369789	9.00448717949
244.329696878	9.00448717949
244.340999488	9.00448717949
244.631020503	8.86846153846
244.642336131	8.86846153846
244.831902055	8.73217948718
244.84322636	8.73217948718
245.133223086	8.59961538462
245.183642701	8.59961538462
245.334102908	8.49935064935
245.484976623	8.46692307692
245.635421346	8.33397435897
245.68586504	8.33397435897
245.936738227	8.20102564103
245.987196367	8.20102564103
246.137615283	8.06794871795
246.288526137	8.06794871795
246.438929571	7.93474358974
246.489411785	7.93474358974
246.740242303	7.76571428571
246.790738961	7.76571428571
246.941116593	7.62662337662
247.09206458	7.62662337662
247.10345842	7.62662337662
247.281520483	7.48779220779
247.292947461	7.48779220779
247.304349975	7.48779220779
247.594270486	7.31756410256
247.605686009	7.31756410256
247.795151638	7.15012658228
247.907020487	7.15012658228
248.09647207	7.01848101266
248.107909274	7.01848101266
248.397790946	6.88708860759
248.409241157	6.88708860759
248.598669332	6.75620253165
248.710571483	6.75620253165
248.899985615	6.62582278481
248.911457503	6.62582278481
249.201300342	6.49607594937
249.212785235	6.49607594937
249.402175963	6.33
249.413669526	6.33
249.703488097	6.19576923077
249.714994664	6.19576923077
250.016318247	6.06256410256
250.066915705	6.06256410256
250.256304494	5.93012820513
250.368252165	5.865
250.557626914	5.77075949367
250.569142273	5.77075949367
250.858947779	5.64481012658
250.870476139	5.64481012658
251.059827491	5.52012658228
251.071364518	5.52012658228
251.361145763	5.39683544304
251.372695789	5.39683544304
251.562023747	5.27506329114
251.674025505	5.27506329114
251.863339427	5.15455696203
251.874911117	5.15455696203
252.164653552	5.00038461538
252.176238239	5.00038461538
252.365528771	4.84597402597
252.477563806	4.84597402597
252.489137054	4.84597402597
252.666840304	4.72311688312
252.678446652	4.72311688312
252.690028564	4.72311688312
252.979769626	4.60181818182
252.991364533	4.60181818182
253.180650744	4.45769230769
253.331815111	4.45769230769
253.481971125	4.34346153846
253.532704808	4.34346153846
253.783289951	4.23115384615
253.834038057	4.23115384615
253.984168305	4.12051282051
254.13536975	4.12051282051
254.285484539	4.01153846154
254.336256681	4.01153846154
254.586799218	3.90423076923
254.637585781	3.90423076923
254.787674807	3.79858974359
254.838470983	3.79858974359
255.088986896	3.6908974359
255.13979749	3.6908974359
255.328987883	3.61506329114
255.441122442	3.58487179487
255.452795431	3.58487179487
255.642004879	3.50454545455
255.754131816	3.50454545455
