 N#  STAT PH  dTime W1 W2     dZ    dLa    dLo    Mag SEED_name 
 71 VIRHO  P   0.00  2  3   -6.8    8.0   13.5    1.6 2008-06-01-1104-57S.VNRC__100_MSEED 
 71 VLEBE  P   0.00  2  2   -6.8    8.0   13.5    1.6 2008-06-01-1104-57S.VNRC__100_MSEED 
 71 VTAMB  S  -0.17  1  2   -6.8    8.0   13.5    1.6 2008-06-01-1104-57S.VNRC__100_MSEED 
 71 VTURT  P  -0.06  2  3   -6.8    8.0   13.5    1.6 2008-06-01-1104-57S.VNRC__100_MSEED 
 71 VTURT  S  -0.39  1  3   -6.8    8.0   13.5    1.6 2008-06-01-1104-57S.VNRC__100_MSEED 
 72 VIRHO  P  32.13  2  1   -4.9   20.6   -0.4    0.7 2008-06-01-1106-42S.VNRC__100_MSEED 
 76 OS03   P  -0.33  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 OS04   P  -0.03  2  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 OS06   P  -0.01  0  0   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 OS07   P  -0.15  0  0   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 OS08   P  -0.01  0  0   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 OS09   P  -0.07  0  0   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 OS10   P  -0.30  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VASAV  P  -0.06  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VASAV  S   0.21  1  2   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VAVUN  P  -0.23  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VBOKI  S  -0.08  1  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VBUTM  P  -0.05  1  2   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VESPI  P   0.01  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VIRHO  P   0.02  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VLAKA  P   0.03  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VLAKA  S  -0.31  2  3   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VLEVI  P   0.02  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VNARW  P  -0.06  0  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VPOTO  P  -0.07  0  0   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VPOTO  S   0.06  1  2   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 76 VTURT  P  -0.06  2  1   10.8    7.3   -4.5    2.4 2008-06-01-1149-03S.VNRC__100_MSEED 
 77 VANGO  P  -0.29  0  1   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VAVUN  S   0.02  1  3   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VBUTM  P  -0.13  0  2   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VBUTM  S   0.19  0  3   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VKOLH  P   0.15  2  2   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VKOLH  S  -0.13  1  2   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VLEBE  S   0.05  1  1   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VPOTO  P   0.02  2  2   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VSARA  P  -0.75  0  1   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VSARA  S   0.05  1  1   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 77 VTURT  S  -0.41  0  2   -2.2    9.7   13.6    2.2 2008-06-01-1153-32S.VNRC__100_MSEED 
 79 OS02   P  -0.54  1  2  -14.5  387.0 -124.4    1.4 2008-06-01-1202-46S.VNRC__100_MSEED 
 79 OS03   P   1.72  1  1  -14.5  387.0 -124.4    1.4 2008-06-01-1202-46S.VNRC__100_MSEED 
 79 OS04   P  -0.78  1  2  -14.5  387.0 -124.4    1.4 2008-06-01-1202-46S.VNRC__100_MSEED 
 79 OS06   P  -0.05  0  1  -14.5  387.0 -124.4    1.4 2008-06-01-1202-46S.VNRC__100_MSEED 
 79 VESPI  P  -0.04  0  2  -14.5  387.0 -124.4    1.4 2008-06-01-1202-46S.VNRC__100_MSEED 
 79 VPOTO  P   0.06  1  1  -14.5  387.0 -124.4    1.4 2008-06-01-1202-46S.VNRC__100_MSEED 
 79 VTURT  P   0.13  2  2  -14.5  387.0 -124.4    1.4 2008-06-01-1202-46S.VNRC__100_MSEED 
 80 VANGO  P   0.03  0  1  999.0  999.0  999.0    1.8 2008-06-01-1211-21S.VNRC__100_MSEED 
 80 VAVUN  P   0.04  1  1  999.0  999.0  999.0    1.8 2008-06-01-1211-21S.VNRC__100_MSEED 
 80 VBUTM  P   0.10  1  2  999.0  999.0  999.0    1.8 2008-06-01-1211-21S.VNRC__100_MSEED 
 80 VLEBE  P   0.12  2  1  999.0  999.0  999.0    1.8 2008-06-01-1211-21S.VNRC__100_MSEED 
 80 VTURT  P  -0.07  1  1  999.0  999.0  999.0    1.8 2008-06-01-1211-21S.VNRC__100_MSEED 
 81 VANGO  P  -0.54  2  1  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 81 VAVUN  P   0.01  0  0  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 81 VBUTM  P   0.04  2  2  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 81 VEBEN  P   0.16  1  1  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 81 VIRHO  P   0.02  0  1  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 81 VLEBE  P   0.03  1  1  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 81 VTAMB  P   0.06  1  1  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 81 VTURT  P   0.05  1  0  -12.8    5.3   -0.5    1.1 2008-06-01-1212-32S.VNRC__100_MSEED 
 82 OS01   P  -0.12  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS02   P  -0.03  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS03   P  -0.24  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS04   P  -0.02  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS05   P  -0.02  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS06   P   0.07  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS07   P   0.03  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS08   P  -0.02  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS09   P  -0.07  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 OS10   P   0.04  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VANGO  P  -0.10  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VASAV  P  -0.07  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VASAV  S  -0.15  1  3    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VAVUN  P  -0.27  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VAVUN  S  -0.04  1  3    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VBOKI  P  -0.36  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VBOKI  S   0.08  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VBUTM  P  -0.16  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VBUTM  S  -0.31  2  3    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VEBEN  P   0.06  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VESPI  P  -0.06  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VIRHO  P  -0.24  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VKOLH  P  -0.29  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VKOLH  S  -0.06  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VLAKA  P  -0.32  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VLAKA  S   0.20  2  3    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VLEBE  P   0.05  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VLEVI  P   0.03  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VNARW  P  -0.29  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VNARW  S  -0.14  1  2    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VPOTO  P  -0.21  0  0    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VSALE  P  -0.01  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VSARA  P  -0.42  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VSARA  S  -0.30  1  3    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VSULE  P  -0.11  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VTAMB  P  -0.39  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VTURT  P  -0.31  0  1    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 82 VWUSI  P   0.01  0  2    3.4    3.7   10.7    3.7 2008-06-01-1213-59S.VNRC__100_MSEED 
 83 VAVUN  P   0.04  0  1   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VEBEN  P   0.06  1  1   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VIRHO  P   0.09  1  1   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VIRHO  S  -0.14  2  2   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VSALE  P  -0.01  2  0   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VSARA  P   0.03  1  2   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VTURT  P   0.04  2  0   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VTURT  S  -0.07  1  2   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 83 VWUSI  P   0.03  1  1   -7.1    9.6   -1.2    1.2 2008-06-01-1216-14S.VNRC__100_MSEED 
 84 VAVUN  P   0.02  0  0   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VBUTM  P   0.04  0  0   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VEBEN  P  -0.06  1  0   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VIRHO  P   0.08  0  0   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VLEBE  P   0.04  1  0   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VLEBE  S   0.02  2  2   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VSALE  P  -0.08  1  1   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VTAMB  P  -0.03  0  0   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 84 VTURT  P   0.01  0  1   -1.7    8.8   -0.4    1.2 2008-06-01-1226-00S.VNRC__100_MSEED 
 87 VBUTM  P   0.01  1  2   -4.4   -4.1    4.8    1.8 2008-06-01-1242-13S.VNRC__100_MSEED 
 87 VBUTM  S  -0.56  1  1   -4.4   -4.1    4.8    1.8 2008-06-01-1242-13S.VNRC__100_MSEED 
 87 VIRHO  P   0.08  2  1   -4.4   -4.1    4.8    1.8 2008-06-01-1242-13S.VNRC__100_MSEED 
 87 VLEBE  P   0.00  2  1   -4.4   -4.1    4.8    1.8 2008-06-01-1242-13S.VNRC__100_MSEED 
 87 VLEBE  S   0.02  1  1   -4.4   -4.1    4.8    1.8 2008-06-01-1242-13S.VNRC__100_MSEED 
 88 VANGO  P   0.25  2  2    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VBUTM  P   0.01  1  3    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VBUTM  S  -0.26  2  2    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VESPI  P  -0.54  2  2    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VIRHO  P   0.02  1  2    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VSARA  P  -0.03  0  1    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VSARA  S   0.04  1  2    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VTURT  P   0.03  2  1    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 88 VTURT  S  -0.08  2  3    6.6    2.8   -5.3    1.9 2008-06-01-1250-15S.VNRC__100_MSEED 
 89 OS03   P   0.04  1  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VANGO  P   0.07  0  0   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VANGO  S  -1.01  1  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VASAV  P   0.05  2  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VASAV  S  -0.28  0  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VAVUN  P   0.07  0  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VAVUN  S  -0.01  0  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VBUTM  P  -0.03  0  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VBUTM  S  -0.14  0  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VIRHO  P   0.03  0  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VIRHO  S  -0.55  1  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VKOLH  P   0.03  1  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VKOLH  S  -0.19  1  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VLEBE  P   0.01  0  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VPOTO  P   0.02  1  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VSARA  P  -0.09  0  0   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VSARA  S   0.15  0  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VTAMB  S  -0.28  0  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VTURT  P  -0.14  0  1   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 89 VTURT  S  -0.36  0  2   -7.0    4.9    7.0    2.6 2008-06-01-1251-52S.VNRC__100_MSEED 
 90 VASAV  P   0.01  2  3  999.0  999.0  999.0    1.3 2008-06-01-1259-26S.VNRC__100_MSEED 
 90 VAVUN  P   0.02  0  1  999.0  999.0  999.0    1.3 2008-06-01-1259-26S.VNRC__100_MSEED 
 90 VBUTM  P   0.02  1  1  999.0  999.0  999.0    1.3 2008-06-01-1259-26S.VNRC__100_MSEED 
 90 VIRHO  P   0.02  2  1  999.0  999.0  999.0    1.3 2008-06-01-1259-26S.VNRC__100_MSEED 
 91 VBUTM  P  -0.04  2  2   23.6  -10.9  -21.3    1.6 2008-06-01-1303-33S.VNRC__100_MSEED 
 91 VBUTM  S  -0.22  2  3   23.6  -10.9  -21.3    1.6 2008-06-01-1303-33S.VNRC__100_MSEED 
 91 VIRHO  P   0.09  2  1   23.6  -10.9  -21.3    1.6 2008-06-01-1303-33S.VNRC__100_MSEED 
 91 VIRHO  S  -0.08  1  3   23.6  -10.9  -21.3    1.6 2008-06-01-1303-33S.VNRC__100_MSEED 
 91 VSARA  S   0.03  1  3   23.6  -10.9  -21.3    1.6 2008-06-01-1303-33S.VNRC__100_MSEED 
 92 OS03   P   0.03  0  1   -2.9   -1.1   -2.4    1.8 2008-06-01-1310-47S.VNRC__100_MSEED 
 92 OS09   P   0.03  0  1   -2.9   -1.1   -2.4    1.8 2008-06-01-1310-47S.VNRC__100_MSEED 
 92 OS10   P  -0.18  0  1   -2.9   -1.1   -2.4    1.8 2008-06-01-1310-47S.VNRC__100_MSEED 
 92 VESPI  P  -0.02  0  1   -2.9   -1.1   -2.4    1.8 2008-06-01-1310-47S.VNRC__100_MSEED 
 92 VIRHO  P   0.15  1  2   -2.9   -1.1   -2.4    1.8 2008-06-01-1310-47S.VNRC__100_MSEED 
 92 VPOTO  P   0.03  1  1   -2.9   -1.1   -2.4    1.8 2008-06-01-1310-47S.VNRC__100_MSEED 
 94 VANGO  P  -0.03  2  3   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 94 VAVUN  P   0.01  2  3   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 94 VBUTM  P   0.04  2  2   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 94 VBUTM  S  -0.19  1  2   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 94 VIRHO  P  -0.01  2  1   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 94 VIRHO  S  -0.17  1  2   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 94 VSARA  P  -0.09  2  2   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 94 VSARA  S  -0.23  1  3   -6.7    6.9   -0.5    1.7 2008-06-01-1319-51S.VNRC__100_MSEED 
 95 OS04   P   0.02  2  2  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 OS09   P   0.11  0  0  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 OS10   P  -0.08  0  0  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VASAV  P  -0.07  0  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VAVUN  P   0.03  0  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VBOKI  S   0.03  2  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VBUTM  P  -0.04  0  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VBUTM  S  -0.02  0  3  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VESPI  P   0.00  0  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VIRHO  P  -0.04  0  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VIRHO  S   0.07  2  2  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VNARW  P  -0.03  0  0  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VNARW  S   0.05  0  3  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VPOTO  P   0.04  0  0  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VSARA  P  -0.11  0  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VSARA  S   0.04  1  3  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VTAMB  S  -0.17  1  2  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 95 VTURT  P   0.12  0  1  -15.3   -2.0   13.1    2.0 2008-06-01-1342-56S.VNRC__100_MSEED 
 96 VANGO  P   0.16  0  3    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VASAV  P   0.03  0  1    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VASAV  S  -0.67  1  9    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VAVUN  P  -0.15  0  1    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VAVUN  S  -0.70  1  2    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VBOKI  S   0.04  2  3    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VBUTM  P   0.03  0  1    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VBUTM  S  -0.49  1  2    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VEBEN  P  -0.03  1  2    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VKOLH  P  -0.13  0  1    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VKOLH  S  -0.68  1  3    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VLEBE  P  -0.08  0  1    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VLEBE  S   0.01  2  3    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VSARA  S   0.04  1  2    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VTAMB  P   0.03  0  1    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 96 VTAMB  S  -0.40  0  2    0.0    0.9    1.0    2.4 2008-06-01-1406-28S.VNRC__100_MSEED 
 97 VANGO  S   0.01  1  1    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VASAV  P   0.14  2  1    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VAVUN  P   0.02  0  1    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VAVUN  S   0.06  1  1    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VBUTM  P  -0.03  0  2    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VBUTM  S  -0.13  1  2    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VEBEN  P  -0.48  2  2    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VESPI  P   0.05  2  1    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VIRHO  S  -0.33  2  2    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VKOLH  P   0.06  1  2    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VPOTO  P   0.05  2  1    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VPOTO  S  -0.48  1  2    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VSARA  S   0.00  0  3    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 97 VTURT  S  -0.21  0  3    9.3   -5.9  -11.8    2.2 2008-06-01-1413-28S.VNRC__100_MSEED 
 99 VAVUN  P   0.24  1  1   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VAVUN  S   0.04  1  2   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VBUTM  P  -0.01  0  1   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VBUTM  S  -0.10  0  1   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
 99 VIRHO  P   0.07  0  1   -0.9   -0.3   -2.0    1.9 2008-06-01-1426-06S.VNRC__100_MSEED 
